OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97100623,Sample-Routine,Water,Surface Water,1970-11-15,13:30:00,AKST,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.010,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97300278,Sample-Routine,Water,Surface Water,1972-11-28,11:45:00,AKST,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.000,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97300278,Sample-Routine,Water,Surface Water,1972-11-28,11:45:00,AKST,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Orthophosphate,Dissolved,,,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,Historical Lower Reporting Limit,0.010,mg/l as P,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200743,Sample-Routine,Water,Surface Water,1972-03-17,11:00:00,AKST,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Total,0.01,mg/l as P,,Historical,,Actual,,,,,,,70507,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200743,Sample-Routine,Water,Surface Water,1972-03-17,11:00:00,AKST,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.000,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97200743,Sample-Routine,Water,Surface Water,1972-03-17,11:00:00,AKST,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.000,mg/l as P,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500966,Sample-Routine,Water,Surface Water,1975-08-13,11:30:00,AKDT,,,,,,,,,,,,,USGS-701100148124600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.000,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500966,Sample-Routine,Water,Surface Water,1975-08-13,11:30:00,AKDT,,,,,,,,,,,,,USGS-701100148124600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Orthophosphate,Dissolved,,,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,Historical Lower Reporting Limit,0.010,mg/l as P,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500939,Sample-Routine,Water,Surface Water,1975-04-20,15:40:00,AKDT,,,,,,,,,,,,,USGS-690150147430001,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.000,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500939,Sample-Routine,Water,Surface Water,1975-04-20,15:40:00,AKDT,,,,,,,,,,,,,USGS-690150147430001,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Orthophosphate,Dissolved,,,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,Historical Lower Reporting Limit,0.010,mg/l as P,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500959,Sample-Routine,Water,Surface Water,1975-04-27,12:00:00,AKDT,,,,,,,,,,,,,USGS-694336141460701,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.340,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500959,Sample-Routine,Water,Surface Water,1975-04-27,12:00:00,AKDT,,,,,,,,,,,,,USGS-694336141460701,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.110,mg/l as P,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500941,Sample-Routine,Water,Surface Water,1975-04-27,10:50:00,AKDT,,,,,,,,,,,,,USGS-693044141113701,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.000,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500941,Sample-Routine,Water,Surface Water,1975-04-27,10:50:00,AKDT,,,,,,,,,,,,,USGS-693044141113701,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Orthophosphate,Dissolved,,,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,Historical Lower Reporting Limit,0.010,mg/l as P,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500945,Sample-Routine,Water,Surface Water,1975-04-27,10:00:00,AKDT,,,,,,,,,,,,,USGS-693236141493801,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.000,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500945,Sample-Routine,Water,Surface Water,1975-04-27,10:00:00,AKDT,,,,,,,,,,,,,USGS-693236141493801,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Orthophosphate,Dissolved,,,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,Historical Lower Reporting Limit,0.010,mg/l as P,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500943,Sample-Routine,Water,Surface Water,1975-04-27,13:30:00,AKDT,,,,,,,,,,,,,USGS-693106143020001,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.580,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500943,Sample-Routine,Water,Surface Water,1975-04-27,13:30:00,AKDT,,,,,,,,,,,,,USGS-693106143020001,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.190,mg/l as P,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500948,Sample-Routine,Water,Surface Water,1975-04-22,10:00:00,AKDT,,,,,,,,,,,,,USGS-693527142180000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.000,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500948,Sample-Routine,Water,Surface Water,1975-04-22,10:00:00,AKDT,,,,,,,,,,,,,USGS-693527142180000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Orthophosphate,Dissolved,,,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,Historical Lower Reporting Limit,0.010,mg/l as P,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500336,Sample-Routine,Water,Surface Water,1975-04-20,12:00:00,AKDT,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.000,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500336,Sample-Routine,Water,Surface Water,1975-04-20,12:00:00,AKDT,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Orthophosphate,Dissolved,,,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,Historical Lower Reporting Limit,0.010,mg/l as P,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500962,Sample-Routine,Water,Surface Water,1975-09-21,14:45:00,AKDT,,,,,,,,,,,,,USGS-694943148451300,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.000,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500962,Sample-Routine,Water,Surface Water,1975-09-21,14:45:00,AKDT,,,,,,,,,,,,,USGS-694943148451300,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Orthophosphate,Dissolved,,,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,Historical Lower Reporting Limit,0.010,mg/l as P,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500337,Sample-Routine,Water,Surface Water,1975-06-06,18:30:00,AKDT,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.000,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500337,Sample-Routine,Water,Surface Water,1975-06-06,18:30:00,AKDT,,,,,,,,,,,,,USGS-15910000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Orthophosphate,Dissolved,,,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,Historical Lower Reporting Limit,0.010,mg/l as P,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500330,Sample-Routine,Water,Surface Water,1975-06-11,17:00:00,AKDT,,,,,,,,,,,,,USGS-15896700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.000,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500330,Sample-Routine,Water,Surface Water,1975-06-11,17:00:00,AKDT,,,,,,,,,,,,,USGS-15896700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Orthophosphate,Dissolved,,,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,Historical Lower Reporting Limit,0.010,mg/l as P,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500331,Sample-Routine,Water,Surface Water,1975-06-14,10:00:00,AKDT,,,,,,,,,,,,,USGS-15896700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.310,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500331,Sample-Routine,Water,Surface Water,1975-06-14,10:00:00,AKDT,,,,,,,,,,,,,USGS-15896700,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.100,mg/l as P,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500320,Sample-Routine,Water,Surface Water,1975-04-19,16:30:00,AKDT,,,,,,,,,,,,,USGS-15875000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.030,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500320,Sample-Routine,Water,Surface Water,1975-04-19,16:30:00,AKDT,,,,,,,,,,,,,USGS-15875000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.010,mg/l as P,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500322,Sample-Routine,Water,Surface Water,1975-08-14,12:15:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Orthophosphate,Dissolved,,,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,Historical Lower Reporting Limit,0.010,mg/l as P,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500323,Sample-Routine,Water,Surface Water,1975-04-29,11:30:00,AKDT,,,,,,,,,,,,,USGS-15896000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.090,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500323,Sample-Routine,Water,Surface Water,1975-04-29,11:30:00,AKDT,,,,,,,,,,,,,USGS-15896000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.030,mg/l as P,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500960,Sample-Routine,Water,Surface Water,1975-04-28,10:00:00,AKDT,,,,,,,,,,,,,USGS-694539144091500,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.030,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500960,Sample-Routine,Water,Surface Water,1975-04-28,10:00:00,AKDT,,,,,,,,,,,,,USGS-694539144091500,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.010,mg/l as P,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500954,Sample-Routine,Water,Surface Water,1975-04-27,16:30:00,AKDT,,,,,,,,,,,,,USGS-693923144233701,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.000,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500954,Sample-Routine,Water,Surface Water,1975-04-27,16:30:00,AKDT,,,,,,,,,,,,,USGS-693923144233701,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Orthophosphate,Dissolved,,,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,Historical Lower Reporting Limit,0.010,mg/l as P,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500955,Sample-Routine,Water,Surface Water,1975-08-07,14:00:00,AKDT,,,,,,,,,,,,,USGS-693923144233701,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.030,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500955,Sample-Routine,Water,Surface Water,1975-08-07,14:00:00,AKDT,,,,,,,,,,,,,USGS-693923144233701,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.010,mg/l as P,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500321,Sample-Routine,Water,Surface Water,1975-04-29,09:30:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.000,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500321,Sample-Routine,Water,Surface Water,1975-04-29,09:30:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Orthophosphate,Dissolved,,,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,Historical Lower Reporting Limit,0.010,mg/l as P,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500322,Sample-Routine,Water,Surface Water,1975-08-14,12:15:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.000,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500956,Sample-Routine,Water,Surface Water,1975-04-28,11:15:00,AKDT,,,,,,,,,,,,,USGS-694142145063301,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.000,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500956,Sample-Routine,Water,Surface Water,1975-04-28,11:15:00,AKDT,,,,,,,,,,,,,USGS-694142145063301,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Orthophosphate,Dissolved,,,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,Historical Lower Reporting Limit,0.010,mg/l as P,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500952,Sample-Routine,Water,Surface Water,1975-08-12,13:45:00,AKDT,,,,,,,,,,,,,USGS-693737146013801,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.030,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500952,Sample-Routine,Water,Surface Water,1975-08-12,13:45:00,AKDT,,,,,,,,,,,,,USGS-693737146013801,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.010,mg/l as P,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500951,Sample-Routine,Water,Surface Water,1975-04-28,12:45:00,AKDT,,,,,,,,,,,,,USGS-693737146013801,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.030,mg/l as P,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97500951,Sample-Routine,Water,Surface Water,1975-04-28,12:45:00,AKDT,,,,,,,,,,,,,USGS-693737146013801,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.090,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97600828,Sample-Routine,Water,Surface Water,1976-02-05,,,,,,,,,,,,,,,USGS-701310148270000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.000,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97600828,Sample-Routine,Water,Surface Water,1976-02-05,,,,,,,,,,,,,,,USGS-701310148270000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Orthophosphate,Dissolved,,,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,Historical Lower Reporting Limit,0.010,mg/l as P,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97600833,Sample-Routine,Water,Surface Water,1976-04-18,14:30:00,AKST,,,,,,,,,,,,,USGS-704135155270000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.000,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97600833,Sample-Routine,Water,Surface Water,1976-04-18,14:30:00,AKST,,,,,,,,,,,,,USGS-704135155270000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Orthophosphate,Dissolved,,,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,Historical Lower Reporting Limit,0.010,mg/l as P,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97600830,Sample-Routine,Water,Surface Water,1976-04-19,13:30:00,AKST,,,,,,,,,,,,,USGS-703606153300000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.000,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97600830,Sample-Routine,Water,Surface Water,1976-04-19,13:30:00,AKST,,,,,,,,,,,,,USGS-703606153300000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Orthophosphate,Dissolved,,,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,Historical Lower Reporting Limit,0.010,mg/l as P,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97600297,Sample-Routine,Water,Surface Water,1976-04-18,12:00:00,AKST,,,,,,,,,,,,,USGS-15803000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.000,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97600297,Sample-Routine,Water,Surface Water,1976-04-18,12:00:00,AKST,,,,,,,,,,,,,USGS-15803000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Orthophosphate,Dissolved,,,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,Historical Lower Reporting Limit,0.010,mg/l as P,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701210,Sample-Routine,Water,Surface Water,1977-07-04,08:50:00,AKDT,,,,,,,,,,,,,USGS-710545157040000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.030,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701210,Sample-Routine,Water,Surface Water,1977-07-04,08:50:00,AKDT,,,,,,,,,,,,,USGS-710545157040000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.010,mg/l as P,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701218,Sample-Routine,Water,Surface Water,1977-07-05,10:20:00,AKDT,,,,,,,,,,,,,USGS-711045156290000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.030,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97701218,Sample-Routine,Water,Surface Water,1977-07-05,10:20:00,AKDT,,,,,,,,,,,,,USGS-711045156290000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.010,mg/l as P,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700455,Sample-Routine,Water,Surface Water,1977-09-02,12:15:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.030,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700455,Sample-Routine,Water,Surface Water,1977-09-02,12:15:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.010,mg/l as P,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700447,Sample-Routine,Water,Surface Water,1977-08-25,13:10:00,AKDT,,,,,,,,,,,,,USGS-15880000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.030,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700380,Sample-Routine,Water,Surface Water,1977-08-20,16:00:00,AKDT,,,,,,,,,,,,,USGS-15803000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.000,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700380,Sample-Routine,Water,Surface Water,1977-08-20,16:00:00,AKDT,,,,,,,,,,,,,USGS-15803000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Orthophosphate,Dissolved,,,,Historical,,Actual,,,,,,,00671,,,,,,,,,,,,,Historical Lower Reporting Limit,0.010,mg/l as P,,NWIS
USGS-AK,USGS Alaska Water Science Center,nwisak.01.97700360,Sample-Routine,Water,Surface Water,1977-06-09,23:00:00,AKDT,,,,,,,,,,,,,USGS-15803000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Orthophosphate,Dissolved,0.000,mg/l asPO4,,Historical,,Actual,,,,,,,00660,,,,,,,,,,,,,,,,,NWIS
